#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
307076:6415,873:873,11/25/17 16:34:15,STABLE BEAMS,6500,17705.504,17254.760,2.5,HFET
307076:6415,874:874,11/25/17 16:34:38,STABLE BEAMS,6500,17942.842,17471.404,2.5,HFET
307076:6415,875:875,11/25/17 16:35:02,STABLE BEAMS,6500,17947.791,17482.312,2.5,HFET
307076:6415,876:876,11/25/17 16:35:25,STABLE BEAMS,6500,17902.442,17437.602,2.5,HFET
307076:6415,877:877,11/25/17 16:35:48,STABLE BEAMS,6500,17812.408,17331.457,2.5,HFET
307076:6415,878:878,11/25/17 16:36:11,STABLE BEAMS,6500,17675.755,17223.773,2.5,HFET
307076:6415,879:879,11/25/17 16:36:35,STABLE BEAMS,6500,17528.569,17086.162,2.5,HFET
307076:6415,880:880,11/25/17 16:36:58,STABLE BEAMS,6500,17565.917,17139.513,2.5,HFET
307076:6415,881:881,11/25/17 16:37:21,STABLE BEAMS,6500,18290.015,17834.800,2.6,HFET
307076:6415,882:882,11/25/17 16:37:45,STABLE BEAMS,6500,18708.559,18235.674,2.6,HFET
307076:6415,883:883,11/25/17 16:38:08,STABLE BEAMS,6500,18310.460,17853.835,2.6,HFET
307076:6415,884:884,11/25/17 16:38:31,STABLE BEAMS,6500,17910.626,17473.310,2.5,HFET
307076:6415,885:885,11/25/17 16:38:55,STABLE BEAMS,6500,18464.456,18001.084,2.6,HFET
307076:6415,886:886,11/25/17 16:39:18,STABLE BEAMS,6500,18538.823,18072.437,2.6,HFET
307076:6415,887:887,11/25/17 16:39:41,STABLE BEAMS,6500,18085.917,17643.087,2.6,HFET
307076:6415,888:888,11/25/17 16:40:05,STABLE BEAMS,6500,18176.941,17728.849,2.6,HFET
307076:6415,889:889,11/25/17 16:40:28,STABLE BEAMS,6500,17885.957,17450.194,2.5,HFET
307076:6415,890:890,11/25/17 16:40:51,STABLE BEAMS,6500,17866.689,17181.780,2.5,HFET
307076:6415,891:891,11/25/17 16:41:15,STABLE BEAMS,6500,18419.198,17958.345,2.6,HFET
307076:6415,892:892,11/25/17 16:41:38,STABLE BEAMS,6500,17788.539,17358.936,2.5,HFET
307076:6415,893:893,11/25/17 16:42:01,STABLE BEAMS,6500,17252.439,16839.658,2.4,HFET
307076:6415,894:894,11/25/17 16:42:24,STABLE BEAMS,6500,17685.630,17259.540,2.5,HFET
307076:6415,895:895,11/25/17 16:42:48,STABLE BEAMS,6500,17573.163,17126.319,2.5,HFET
307076:6415,896:896,11/25/17 16:43:11,STABLE BEAMS,6500,17556.113,17134.364,2.5,HFET
307076:6415,897:897,11/25/17 16:43:34,STABLE BEAMS,6500,17735.933,17306.119,2.5,HFET
307076:6415,898:898,11/25/17 16:43:58,STABLE BEAMS,6500,17658.592,17233.863,2.5,HFET
307076:6415,899:899,11/25/17 16:44:21,STABLE BEAMS,6500,17754.175,17297.499,2.5,HFET
307076:6415,900:900,11/25/17 16:44:44,STABLE BEAMS,6500,18032.356,17590.480,2.6,HFET
307076:6415,901:901,11/25/17 16:45:08,STABLE BEAMS,6500,17733.128,17304.713,2.5,HFET
307076:6415,902:902,11/25/17 16:45:31,STABLE BEAMS,6500,17536.937,17114.890,2.5,HFET
307076:6415,903:903,11/25/17 16:45:54,STABLE BEAMS,6500,18055.383,17609.923,2.6,HFET
307076:6415,904:904,11/25/17 16:46:18,STABLE BEAMS,6500,17756.472,17327.517,2.5,HFET
307076:6415,905:905,11/25/17 16:46:41,STABLE BEAMS,6500,17644.953,17220.048,2.5,HFET
307076:6415,906:906,11/25/17 16:47:04,STABLE BEAMS,6500,17818.291,17386.891,2.5,HFET
307076:6415,907:907,11/25/17 16:47:28,STABLE BEAMS,6500,17915.760,17479.858,2.5,HFET
307076:6415,908:908,11/25/17 16:47:51,STABLE BEAMS,6500,17803.022,17371.586,2.5,HFET
307076:6415,909:909,11/25/17 16:48:14,STABLE BEAMS,6500,18420.499,17961.803,2.6,HFET
307076:6415,910:910,11/25/17 16:48:37,STABLE BEAMS,6500,17947.950,17511.114,2.5,HFET
307076:6415,911:911,11/25/17 16:49:01,STABLE BEAMS,6500,17342.031,16929.516,2.5,HFET
307076:6415,912:912,11/25/17 16:49:24,STABLE BEAMS,6500,17669.049,17243.812,2.5,HFET
307076:6415,913:913,11/25/17 16:49:47,STABLE BEAMS,6500,17898.983,17464.579,2.5,HFET
307076:6415,914:914,11/25/17 16:50:11,STABLE BEAMS,6500,17883.469,17448.678,2.5,HFET
307076:6415,915:915,11/25/17 16:50:34,STABLE BEAMS,6500,17821.701,17388.880,2.5,HFET
307076:6415,916:916,11/25/17 16:50:57,STABLE BEAMS,6500,17707.339,17277.888,2.5,HFET
307076:6415,917:917,11/25/17 16:51:21,STABLE BEAMS,6500,17437.853,17018.245,2.5,HFET
307076:6415,918:918,11/25/17 16:51:44,STABLE BEAMS,6500,17835.895,17403.556,2.5,HFET
307076:6415,919:919,11/25/17 16:52:07,STABLE BEAMS,6500,17885.141,17448.733,2.5,HFET
307076:6415,920:920,11/25/17 16:52:31,STABLE BEAMS,6500,17606.059,17179.776,2.5,HFET
307076:6415,921:921,11/25/17 16:52:54,STABLE BEAMS,6500,17724.914,17274.378,2.5,HFET
307076:6415,922:922,11/25/17 16:53:17,STABLE BEAMS,6500,17741.852,17289.149,2.5,HFET
307076:6415,923:923,11/25/17 16:53:40,STABLE BEAMS,6500,17688.815,17237.189,2.5,HFET
307076:6415,924:924,11/25/17 16:54:04,STABLE BEAMS,6500,17752.819,17298.582,2.5,HFET
307076:6415,925:925,11/25/17 16:54:27,STABLE BEAMS,6500,17821.022,17363.086,2.5,HFET
307076:6415,926:926,11/25/17 16:54:50,STABLE BEAMS,6500,17652.923,17198.791,2.5,HFET
307076:6415,927:927,11/25/17 16:55:14,STABLE BEAMS,6500,17968.855,17496.689,2.5,HFET
307076:6415,928:928,11/25/17 16:55:37,STABLE BEAMS,6500,17796.560,17335.427,2.5,HFET
307076:6415,929:929,11/25/17 16:56:00,STABLE BEAMS,6500,17462.989,17025.487,2.5,HFET
307076:6415,930:930,11/25/17 16:56:24,STABLE BEAMS,6500,17736.647,16497.811,2.5,HFET
307076:6415,931:931,11/25/17 16:56:47,STABLE BEAMS,6500,17921.967,16955.961,2.5,HFET
307076:6415,932:932,11/25/17 16:57:10,STABLE BEAMS,6500,17779.250,17339.621,2.5,HFET
307076:6415,933:933,11/25/17 16:57:34,STABLE BEAMS,6500,17743.154,17296.044,2.5,HFET
307076:6415,934:934,11/25/17 16:57:57,STABLE BEAMS,6500,17838.113,17129.597,2.5,HFET
307076:6415,935:935,11/25/17 16:58:20,STABLE BEAMS,6500,17592.388,17147.677,2.5,HFET
307076:6415,936:936,11/25/17 16:58:44,STABLE BEAMS,6500,17865.213,17403.065,2.5,HFET
307076:6415,937:937,11/25/17 16:59:07,STABLE BEAMS,6500,17838.222,17375.034,2.5,HFET
307076:6415,938:938,11/25/17 16:59:30,STABLE BEAMS,6500,17836.978,17377.319,2.5,HFET
307076:6415,939:939,11/25/17 16:59:53,STABLE BEAMS,6500,18092.379,17617.110,2.6,HFET
307076:6415,940:940,11/25/17 17:00:17,STABLE BEAMS,6500,17701.307,17248.820,2.5,HFET
307076:6415,941:941,11/25/17 17:00:40,STABLE BEAMS,6500,17578.035,17109.188,2.5,HFET
307076:6415,942:942,11/25/17 17:01:03,STABLE BEAMS,6500,17666.457,17220.092,2.5,HFET
307076:6415,943:943,11/25/17 17:01:27,STABLE BEAMS,6500,17663.715,17189.381,2.5,HFET
307076:6415,944:944,11/25/17 17:01:50,STABLE BEAMS,6500,17423.802,16986.804,2.5,HFET
307076:6415,945:945,11/25/17 17:02:13,STABLE BEAMS,6500,17732.471,17281.642,2.5,HFET
307076:6415,946:946,11/25/17 17:02:37,STABLE BEAMS,6500,17742.035,17286.943,2.5,HFET
307076:6415,947:947,11/25/17 17:03:00,STABLE BEAMS,6500,17427.423,16986.623,2.5,HFET
307076:6415,948:948,11/25/17 17:03:23,STABLE BEAMS,6500,17525.133,17077.854,2.5,HFET
307076:6415,949:949,11/25/17 17:03:47,STABLE BEAMS,6500,17487.533,17044.103,2.5,HFET
307076:6415,950:950,11/25/17 17:04:10,STABLE BEAMS,6500,17568.111,17119.526,2.5,HFET
307076:6415,951:951,11/25/17 17:04:33,STABLE BEAMS,6500,17921.125,17454.365,2.5,HFET
307076:6415,952:952,11/25/17 17:04:57,STABLE BEAMS,6500,17868.520,17414.171,2.5,HFET
307076:6415,953:953,11/25/17 17:05:20,STABLE BEAMS,6500,17843.995,17408.702,2.5,HFET
307076:6415,954:954,11/25/17 17:05:43,STABLE BEAMS,6500,18290.899,17840.031,2.6,HFET
307076:6415,955:955,11/25/17 17:06:06,STABLE BEAMS,6500,17976.055,17285.375,2.5,HFET
307076:6415,956:956,11/25/17 17:06:30,STABLE BEAMS,6500,17614.575,17191.487,2.5,HFET
307076:6415,957:957,11/25/17 17:06:53,STABLE BEAMS,6500,17870.920,17436.191,2.5,HFET
307076:6415,958:958,11/25/17 17:07:16,STABLE BEAMS,6500,17749.066,17320.293,2.5,HFET
307076:6415,959:959,11/25/17 17:07:40,STABLE BEAMS,6500,17589.839,17165.642,2.5,HFET
307076:6415,960:960,11/25/17 17:08:03,STABLE BEAMS,6500,17670.920,17244.190,2.5,HFET
307076:6415,961:961,11/25/17 17:08:26,STABLE BEAMS,6500,17707.285,17280.148,2.5,HFET
307076:6415,962:962,11/25/17 17:08:50,STABLE BEAMS,6500,17599.780,17165.253,2.5,HFET
307076:6415,963:963,11/25/17 17:09:13,STABLE BEAMS,6500,17662.610,17217.325,2.5,HFET
307076:6415,964:964,11/25/17 17:09:36,STABLE BEAMS,6500,17680.019,17231.863,2.5,HFET
307076:6415,965:965,11/25/17 17:10:00,STABLE BEAMS,6500,17633.998,17186.723,2.5,HFET
307076:6415,966:966,11/25/17 17:10:23,STABLE BEAMS,6500,17837.703,17381.562,2.5,HFET
307076:6415,967:967,11/25/17 17:10:46,STABLE BEAMS,6500,17814.363,17357.996,2.5,HFET
307076:6415,968:968,11/25/17 17:11:09,STABLE BEAMS,6500,17637.423,17191.647,2.5,HFET
307076:6415,969:969,11/25/17 17:11:33,STABLE BEAMS,6500,17561.699,17118.798,2.5,HFET
307076:6415,970:970,11/25/17 17:11:56,STABLE BEAMS,6500,17726.013,17276.158,2.5,HFET
307076:6415,971:971,11/25/17 17:12:19,STABLE BEAMS,6500,17631.053,17186.817,2.5,HFET
307076:6415,972:972,11/25/17 17:12:43,STABLE BEAMS,6500,17636.102,17191.825,2.5,HFET
307076:6415,973:973,11/25/17 17:13:06,STABLE BEAMS,6500,17898.937,17438.653,2.5,HFET
307076:6415,974:974,11/25/17 17:13:29,STABLE BEAMS,6500,17733.739,17302.250,2.5,HFET
307076:6415,975:975,11/25/17 17:13:53,STABLE BEAMS,6500,17827.454,17371.811,2.5,HFET
307076:6415,976:976,11/25/17 17:14:16,STABLE BEAMS,6500,17847.596,17391.402,2.5,HFET
307076:6415,977:977,11/25/17 17:14:39,STABLE BEAMS,6500,17635.141,17190.420,2.5,HFET
307076:6415,978:978,11/25/17 17:15:03,STABLE BEAMS,6500,17643.705,16951.714,2.5,HFET
307076:6415,979:979,11/25/17 17:15:26,STABLE BEAMS,6500,17817.988,17362.513,2.5,HFET
307076:6415,980:980,11/25/17 17:15:49,STABLE BEAMS,6500,17763.080,17309.290,2.5,HFET
307076:6415,981:981,11/25/17 17:16:12,STABLE BEAMS,6500,17663.797,17214.787,2.5,HFET
307076:6415,982:982,11/25/17 17:16:36,STABLE BEAMS,6500,17764.611,17307.673,2.5,HFET
307076:6415,983:983,11/25/17 17:16:59,STABLE BEAMS,6500,17206.554,16778.732,2.4,HFET
307076:6415,984:984,11/25/17 17:17:23,STABLE BEAMS,6500,17367.576,16933.612,2.5,HFET
307076:6415,985:985,11/25/17 17:17:46,STABLE BEAMS,6500,17546.741,17099.572,2.5,HFET
307076:6415,986:986,11/25/17 17:18:09,STABLE BEAMS,6500,17501.273,17062.328,2.5,HFET
307076:6415,987:987,11/25/17 17:18:32,STABLE BEAMS,6500,17515.498,17074.834,2.5,HFET
307076:6415,988:988,11/25/17 17:18:56,STABLE BEAMS,6500,17744.195,17287.941,2.5,HFET
307076:6415,989:989,11/25/17 17:19:19,STABLE BEAMS,6500,17675.673,17225.835,2.5,HFET
307076:6415,990:990,11/25/17 17:19:42,STABLE BEAMS,6500,17780.077,17317.983,2.5,HFET
307076:6415,991:991,11/25/17 17:20:06,STABLE BEAMS,6500,17640.802,17187.531,2.5,HFET
307076:6415,992:992,11/25/17 17:20:29,STABLE BEAMS,6500,17490.357,17047.683,2.5,HFET
307076:6415,993:993,11/25/17 17:20:52,STABLE BEAMS,6500,17376.750,16941.653,2.5,HFET
307076:6415,994:994,11/25/17 17:21:16,STABLE BEAMS,6500,17410.073,16982.290,2.5,HFET
307076:6415,995:995,11/25/17 17:21:39,STABLE BEAMS,6500,17383.520,16971.349,2.5,HFET
307076:6415,996:996,11/25/17 17:22:02,STABLE BEAMS,6500,17271.360,16863.017,2.4,HFET
307076:6415,997:997,11/25/17 17:22:25,STABLE BEAMS,6500,17344.895,16933.264,2.5,HFET
307076:6415,998:998,11/25/17 17:22:49,STABLE BEAMS,6500,17652.598,17228.843,2.5,HFET
307076:6415,999:999,11/25/17 17:23:12,STABLE BEAMS,6500,17686.891,17191.921,2.5,HFET
307076:6415,1000:1000,11/25/17 17:23:35,STABLE BEAMS,6500,17495.848,16900.194,2.5,HFET
307076:6415,1001:1001,11/25/17 17:23:59,STABLE BEAMS,6500,17388.279,16975.945,2.5,HFET
307076:6415,1002:1002,11/25/17 17:24:22,STABLE BEAMS,6500,17330.904,16919.505,2.5,HFET
307076:6415,1003:1003,11/25/17 17:24:45,STABLE BEAMS,6500,17430.808,17016.084,2.5,HFET
307076:6415,1004:1004,11/25/17 17:25:09,STABLE BEAMS,6500,17570.846,17148.181,2.5,HFET
307076:6415,1005:1005,11/25/17 17:25:32,STABLE BEAMS,6500,17743.113,17315.450,2.5,HFET
307076:6415,1006:1006,11/25/17 17:25:55,STABLE BEAMS,6500,17626.693,17201.558,2.5,HFET
307076:6415,1007:1007,11/25/17 17:26:19,STABLE BEAMS,6500,17826.421,16864.638,2.5,HFET
307076:6415,1008:1008,11/25/17 17:26:42,STABLE BEAMS,6500,17824.951,16433.403,2.5,HFET
307076:6415,1009:1009,11/25/17 17:27:05,STABLE BEAMS,6500,17819.803,17135.867,2.5,HFET
307076:6415,1010:1010,11/25/17 17:27:29,STABLE BEAMS,6500,17621.469,16970.527,2.5,HFET
307076:6415,1011:1011,11/25/17 17:27:52,STABLE BEAMS,6500,17470.132,16845.650,2.5,HFET
307076:6415,1012:1012,11/25/17 17:28:15,STABLE BEAMS,6500,17511.488,16879.068,2.5,HFET
307076:6415,1013:1013,11/25/17 17:28:39,STABLE BEAMS,6500,17374.058,16772.433,2.5,HFET
307076:6415,1014:1014,11/25/17 17:29:02,STABLE BEAMS,6500,17245.834,16641.593,2.4,HFET
307076:6415,1015:1015,11/25/17 17:29:25,STABLE BEAMS,6500,17220.749,16633.667,2.4,HFET
307076:6415,1016:1016,11/25/17 17:29:48,STABLE BEAMS,6500,17215.217,16626.791,2.4,HFET
307076:6415,1017:1017,11/25/17 17:30:12,STABLE BEAMS,6500,17455.754,16810.565,2.5,HFET
307076:6415,1018:1018,11/25/17 17:30:35,STABLE BEAMS,6500,17534.266,16913.036,2.5,HFET
307076:6415,1019:1019,11/25/17 17:30:58,STABLE BEAMS,6500,17359.825,16754.982,2.5,HFET
307076:6415,1020:1020,11/25/17 17:31:22,STABLE BEAMS,6500,17302.682,16689.817,2.4,HFET
307076:6415,1021:1021,11/25/17 17:31:45,STABLE BEAMS,6500,17338.523,16713.302,2.5,HFET
307076:6415,1022:1022,11/25/17 17:32:08,STABLE BEAMS,6500,17276.161,16683.489,2.4,HFET
307076:6415,1023:1023,11/25/17 17:32:32,STABLE BEAMS,6500,17226.463,16610.508,2.4,HFET
307076:6415,1024:1024,11/25/17 17:32:55,STABLE BEAMS,6500,17323.548,16722.637,2.5,HFET
307076:6415,1025:1025,11/25/17 17:33:18,STABLE BEAMS,6500,17429.382,16924.125,2.5,HFET
307076:6415,1026:1026,11/25/17 17:33:42,STABLE BEAMS,6500,17414.829,17001.376,2.5,HFET
307076:6415,1027:1027,11/25/17 17:34:05,STABLE BEAMS,6500,17068.430,16666.073,2.4,HFET
307076:6415,1028:1028,11/25/17 17:34:28,STABLE BEAMS,6500,16815.161,16424.607,2.4,HFET
307076:6415,1029:1029,11/25/17 17:34:51,STABLE BEAMS,6500,17870.025,17436.398,2.5,HFET
307076:6415,1030:1030,11/25/17 17:35:15,STABLE BEAMS,6500,17463.548,17048.312,2.5,HFET
307076:6415,1031:1031,11/25/17 17:35:38,STABLE BEAMS,6500,17610.593,17189.435,2.5,HFET
307076:6415,1032:1032,11/25/17 17:36:01,STABLE BEAMS,6500,17792.375,17361.839,2.5,HFET
307076:6415,1033:1033,11/25/17 17:36:25,STABLE BEAMS,6500,17635.078,17210.467,2.5,HFET
307076:6415,1034:1034,11/25/17 17:36:48,STABLE BEAMS,6500,17603.904,17181.985,2.5,HFET
307076:6415,1035:1035,11/25/17 17:37:11,STABLE BEAMS,6500,17519.360,17089.500,2.5,HFET
307076:6415,1036:1036,11/25/17 17:37:35,STABLE BEAMS,6500,17411.116,16971.417,2.5,HFET
307076:6415,1037:1037,11/25/17 17:37:58,STABLE BEAMS,6500,17258.339,16831.493,2.4,HFET
307076:6415,1038:1038,11/25/17 17:38:21,STABLE BEAMS,6500,17439.767,17003.791,2.5,HFET
307076:6415,1039:1039,11/25/17 17:38:45,STABLE BEAMS,6500,17422.621,16986.777,2.5,HFET
307076:6415,1040:1040,11/25/17 17:39:08,STABLE BEAMS,6500,17518.223,17074.888,2.5,HFET
307076:6415,1041:1041,11/25/17 17:39:31,STABLE BEAMS,6500,17519.912,17077.313,2.5,HFET
307076:6415,1042:1042,11/25/17 17:39:55,STABLE BEAMS,6500,17462.941,17022.377,2.5,HFET
307076:6415,1043:1043,11/25/17 17:40:18,STABLE BEAMS,6500,17450.998,17013.515,2.5,HFET
307076:6415,1044:1044,11/25/17 17:40:41,STABLE BEAMS,6500,17451.512,17013.816,2.5,HFET
307076:6415,1045:1045,11/25/17 17:41:04,STABLE BEAMS,6500,17599.391,17151.405,2.5,HFET
307076:6415,1046:1046,11/25/17 17:41:28,STABLE BEAMS,6500,17509.085,17068.026,2.5,HFET
307076:6415,1047:1047,11/25/17 17:41:51,STABLE BEAMS,6500,17281.889,16866.982,2.4,HFET
307076:6415,1048:1048,11/25/17 17:42:14,STABLE BEAMS,6500,17425.980,16986.488,2.5,HFET
307076:6415,1049:1049,11/25/17 17:42:38,STABLE BEAMS,6500,17354.361,16921.872,2.5,HFET
307076:6415,1050:1050,11/25/17 17:43:01,STABLE BEAMS,6500,17288.784,16857.413,2.4,HFET
307076:6415,1051:1051,11/25/17 17:43:24,STABLE BEAMS,6500,17402.197,16966.581,2.5,HFET
307076:6415,1052:1052,11/25/17 17:43:48,STABLE BEAMS,6500,17997.455,17527.309,2.5,HFET
307076:6415,1053:1053,11/25/17 17:44:11,STABLE BEAMS,6500,18165.227,17687.748,2.6,HFET
307076:6415,1054:1054,11/25/17 17:44:34,STABLE BEAMS,6500,17810.805,17101.677,2.5,HFET
307076:6415,1055:1055,11/25/17 17:44:58,STABLE BEAMS,6500,17623.973,17177.505,2.5,HFET
307076:6415,1056:1056,11/25/17 17:45:21,STABLE BEAMS,6500,17609.411,16916.051,2.5,HFET
307076:6415,1057:1057,11/25/17 17:45:44,STABLE BEAMS,6500,17738.682,17286.197,2.5,HFET
307076:6415,1058:1058,11/25/17 17:46:08,STABLE BEAMS,6500,17920.218,17459.220,2.5,HFET
307076:6415,1059:1059,11/25/17 17:46:31,STABLE BEAMS,6500,17507.940,17071.264,2.5,HFET
307076:6415,1060:1060,11/25/17 17:46:54,STABLE BEAMS,6500,17470.287,11773.614,2.5,HFET
307076:6415,1061:1061,11/25/17 17:47:17,STABLE BEAMS,6500,17529.356,16842.459,2.5,HFET
307076:6415,1062:1062,11/25/17 17:47:41,STABLE BEAMS,6500,17949.036,17485.147,2.5,HFET
307076:6415,1063:1063,11/25/17 17:48:04,STABLE BEAMS,6500,18228.795,17747.450,2.6,HFET
307076:6415,1064:1064,11/25/17 17:48:27,STABLE BEAMS,6500,17897.900,17433.158,2.5,HFET
307076:6415,1065:1065,11/25/17 17:48:51,STABLE BEAMS,6500,17540.264,17095.130,2.5,HFET
307076:6415,1066:1066,11/25/17 17:49:14,STABLE BEAMS,6500,17624.102,17176.118,2.5,HFET
307076:6415,1067:1067,11/25/17 17:49:37,STABLE BEAMS,6500,17650.375,17203.822,2.5,HFET
307076:6415,1068:1068,11/25/17 17:50:01,STABLE BEAMS,6500,17678.121,17246.360,2.5,HFET
307076:6415,1069:1069,11/25/17 17:50:24,STABLE BEAMS,6500,17661.205,17238.185,2.5,HFET
307076:6415,1070:1070,11/25/17 17:50:47,STABLE BEAMS,6500,17703.529,17271.941,2.5,HFET
307076:6415,1071:1071,11/25/17 17:51:11,STABLE BEAMS,6500,17747.100,17319.221,2.5,HFET
307076:6415,1072:1072,11/25/17 17:51:34,STABLE BEAMS,6500,17898.321,17463.720,2.5,HFET
307076:6415,1073:1073,11/25/17 17:51:57,STABLE BEAMS,6500,17862.351,17427.268,2.5,HFET
307076:6415,1074:1074,11/25/17 17:52:20,STABLE BEAMS,6500,17699.799,17272.911,2.5,HFET
307076:6415,1075:1075,11/25/17 17:52:44,STABLE BEAMS,6500,17641.962,17217.642,2.5,HFET
307076:6415,1076:1076,11/25/17 17:53:07,STABLE BEAMS,6500,17774.712,17318.493,2.5,HFET
307076:6415,1077:1077,11/25/17 17:53:30,STABLE BEAMS,6500,17902.472,17453.070,2.5,HFET
307076:6415,1078:1078,11/25/17 17:53:54,STABLE BEAMS,6500,17941.068,17478.357,2.5,HFET
307076:6415,1079:1079,11/25/17 17:54:17,STABLE BEAMS,6500,17744.090,17294.252,2.5,HFET
307076:6415,1080:1080,11/25/17 17:54:40,STABLE BEAMS,6500,17656.993,17211.987,2.5,HFET
307076:6415,1081:1081,11/25/17 17:55:04,STABLE BEAMS,6500,17606.881,17161.922,2.5,HFET
307076:6415,1082:1082,11/25/17 17:55:27,STABLE BEAMS,6500,17864.371,17405.577,2.5,HFET
307076:6415,1083:1083,11/25/17 17:55:50,STABLE BEAMS,6500,17865.459,17405.528,2.5,HFET
307076:6415,1084:1084,11/25/17 17:56:14,STABLE BEAMS,6500,17615.020,17169.725,2.5,HFET
307076:6415,1085:1085,11/25/17 17:56:37,STABLE BEAMS,6500,17528.861,16313.829,2.5,HFET
307076:6415,1086:1086,11/25/17 17:57:00,STABLE BEAMS,6500,17747.460,16796.017,2.5,HFET
307076:6415,1087:1087,11/25/17 17:57:24,STABLE BEAMS,6500,17911.468,17121.814,2.5,HFET
307076:6415,1088:1088,11/25/17 17:57:47,STABLE BEAMS,6500,17833.909,17119.964,2.5,HFET
307076:6415,1089:1089,11/25/17 17:58:10,STABLE BEAMS,6500,17769.414,17099.077,2.5,HFET
307076:6415,1090:1090,11/25/17 17:58:33,STABLE BEAMS,6500,17720.607,17059.102,2.5,HFET
307076:6415,1091:1091,11/25/17 17:58:57,STABLE BEAMS,6500,17612.043,16931.699,2.5,HFET
307076:6415,1092:1092,11/25/17 17:59:20,STABLE BEAMS,6500,17693.224,17023.789,2.5,HFET
307076:6415,1093:1093,11/25/17 17:59:43,STABLE BEAMS,6500,17662.830,16986.523,2.5,HFET
307076:6415,1094:1094,11/25/17 18:00:07,STABLE BEAMS,6500,17642.792,16962.823,2.5,HFET
307076:6415,1095:1095,11/25/17 18:00:30,STABLE BEAMS,6500,17833.693,17136.299,2.5,HFET
307076:6415,1096:1096,11/25/17 18:00:53,STABLE BEAMS,6500,17875.550,17195.991,2.5,HFET
307076:6415,1097:1097,11/25/17 18:01:17,STABLE BEAMS,6500,17933.582,17251.763,2.5,HFET
307076:6415,1098:1098,11/25/17 18:01:40,STABLE BEAMS,6500,17785.052,17092.711,2.5,HFET
307076:6415,1099:1099,11/25/17 18:02:03,STABLE BEAMS,6500,17703.944,17028.517,2.5,HFET
307076:6415,1100:1100,11/25/17 18:02:27,STABLE BEAMS,6500,17835.125,17124.267,2.5,HFET
307076:6415,1101:1101,11/25/17 18:02:50,STABLE BEAMS,6500,17912.586,17422.427,2.5,HFET
307076:6415,1102:1102,11/25/17 18:03:13,STABLE BEAMS,6500,17728.652,17275.965,2.5,HFET
307076:6415,1103:1103,11/25/17 18:03:37,STABLE BEAMS,6500,17588.283,16892.646,2.5,HFET
307076:6415,1104:1104,11/25/17 18:04:00,STABLE BEAMS,6500,17667.967,17218.550,2.5,HFET
307076:6415,1105:1105,11/25/17 18:04:23,STABLE BEAMS,6500,18161.911,17687.074,2.6,HFET
307076:6415,1106:1106,11/25/17 18:04:46,STABLE BEAMS,6500,17766.344,17309.637,2.5,HFET
307076:6415,1107:1107,11/25/17 18:05:10,STABLE BEAMS,6500,17742.385,17287.226,2.5,HFET
307076:6415,1108:1108,11/25/17 18:05:33,STABLE BEAMS,6500,17663.869,17212.920,2.5,HFET
307076:6415,1109:1109,11/25/17 18:05:56,STABLE BEAMS,6500,17702.742,17255.424,2.5,HFET
307076:6415,1110:1110,11/25/17 18:06:20,STABLE BEAMS,6500,17814.982,17384.079,2.5,HFET
307076:6415,1111:1111,11/25/17 18:06:43,STABLE BEAMS,6500,17867.785,17433.383,2.5,HFET
307076:6415,1112:1112,11/25/17 18:07:06,STABLE BEAMS,6500,17723.592,17296.046,2.5,HFET
307076:6415,1113:1113,11/25/17 18:07:30,STABLE BEAMS,6500,17720.807,17293.311,2.5,HFET
307076:6415,1114:1114,11/25/17 18:07:53,STABLE BEAMS,6500,17691.608,17264.757,2.5,HFET
307076:6415,1115:1115,11/25/17 18:08:16,STABLE BEAMS,6500,17744.934,17318.580,2.5,HFET
307076:6415,1116:1116,11/25/17 18:08:40,STABLE BEAMS,6500,17602.925,17179.675,2.5,HFET
307076:6415,1117:1117,11/25/17 18:09:03,STABLE BEAMS,6500,17585.852,17164.650,2.5,HFET
307076:6415,1118:1118,11/25/17 18:09:26,STABLE BEAMS,6500,17683.971,17258.986,2.5,HFET
307076:6415,1119:1119,11/25/17 18:09:49,STABLE BEAMS,6500,17678.258,17253.998,2.5,HFET
307076:6415,1120:1120,11/25/17 18:10:13,STABLE BEAMS,6500,17512.421,17092.253,2.5,HFET
307076:6415,1121:1121,11/25/17 18:10:36,STABLE BEAMS,6500,17431.997,17017.210,2.5,HFET
307076:6415,1122:1122,11/25/17 18:10:59,STABLE BEAMS,6500,17594.432,17173.648,2.5,HFET
307076:6415,1123:1123,11/25/17 18:11:23,STABLE BEAMS,6500,17544.238,17122.904,2.5,HFET
307076:6415,1124:1124,11/25/17 18:11:46,STABLE BEAMS,6500,17452.023,17036.809,2.5,HFET
307076:6415,1125:1125,11/25/17 18:12:09,STABLE BEAMS,6500,17447.734,17030.335,2.5,HFET
307076:6415,1126:1126,11/25/17 18:12:33,STABLE BEAMS,6500,17379.470,16965.804,2.5,HFET
307076:6415,1127:1127,11/25/17 18:12:56,STABLE BEAMS,6500,17432.738,17019.502,2.5,HFET
307076:6415,1128:1128,11/25/17 18:13:19,STABLE BEAMS,6500,17624.735,17201.548,2.5,HFET
307076:6415,1129:1129,11/25/17 18:13:43,STABLE BEAMS,6500,17551.858,17130.763,2.5,HFET
307076:6415,1130:1130,11/25/17 18:14:06,STABLE BEAMS,6500,17499.766,17083.070,2.5,HFET
